,open,close,high,low
2017-02-21,5969.529,5999.563,6003.109,5963.387
2017-02-22,6003.761,6031.059,6031.145,5991.374
2017-02-23,6024.849,5994.406,6031.91,5961.248
2017-02-24,5976.692,5963.602,5976.692,5931.346
2017-02-27,5962.39,5912.71,5969.33,5905.8
2017-02-28,5912.382,5948.765,5949.347,5912.382
2017-03-01,5942.501,5970.073,5993.458,5936.69
2017-03-02,5978.934,5929.522,5986.297,5923.917
2017-03-03,5905.035,5924.495,5924.756,5883.59
2017-03-06,5926.535,5952.625,5956.21,5924.956
2017-03-07,5942.832,5937.251,5944.034,5910.349
2017-03-08,5933.594,5923.248,5933.698,5905.115
2017-03-09,5911.006,5868.15,5911.006,5851.188
2017-03-10,5868.199,5893.691,5902.89,5868.199
2017-03-13,5884.083,5956.855,5957.638,5862.146
2017-03-14,5953.163,5947.667,5970.728,5934.94
2017-03-15,5941.654,5965.646,5970.031,5936.803
2017-03-16,5984.093,6008.278,6015.25,5984.093
2017-03-17,6010.116,5932.1,6015.766,5927.963
2017-03-20,5934.385,5930.593,5946.674,5892.581
2017-03-21,5928.436,5953.781,5954.168,5918.383
2017-03-22,5921.511,5921.094,5949.576,5897.438
2017-03-23,5923.182,5929.717,5950.463,5877.165
2017-03-24,5926.428,5973.521,5978.864,5913.978
2017-03-27,5975.319,5952.943,5991.281,5945.299
2017-03-28,5952.047,5938.237,5957.304,5922.509
2017-03-29,5945.137,5940.892,5967.9,5901.613
2017-03-30,5937.417,5883.662,5946.791,5861.388
2017-03-31,5879.499,5900.922,5903.382,5870.285
2017-04-05,5976.438,6050.55,6050.618,5976.438
2017-04-06,6099.904,6103.767,6109.664,6078.749
2017-04-07,6116.306,6136.222,6158.669,6101.206
2017-04-10,6151.797,6182.659,6208.406,6147.268
2017-04-11,6213.747,6258.023,6265.654,6164.998
2017-04-12,6281.097,6227.63,6292.649,6216.159
2017-04-13,6214.415,6277.025,6289.885,6205.537
2017-04-14,6296.386,6202.87,6296.71,6198.533
2017-04-17,6186.54,6153.638,6194.041,6115.206
2017-04-18,6136.685,6109.225,6189.374,6108.856
2017-04-19,6074.661,6022.937,6079.513,5975.316
2017-04-20,6010.96,5996.983,6034.185,5948.162
2017-04-21,5990.946,5980.667,6016.161,5960.032
2017-04-24,5963.979,5852.289,5964.62,5831.673
2017-04-25,5847.924,5864.604,5919.788,5831.625
2017-04-26,5860.68,5910.985,5920.506,5860.387
2017-04-27,5897.186,5888.512,5910.833,5797.35
2017-04-28,5862.865,5916.05,5917.524,5857.617
2017-05-02,5908.247,5907.695,5916.479,5880.987
2017-05-03,5877.25,5830.925,5882.555,5812.504
2017-05-04,5798.718,5807.428,5867.636,5778.322
2017-05-05,5777.994,5719.181,5777.994,5717.397
2017-05-08,5704.173,5631.778,5715.311,5630.664
2017-05-09,5616.122,5656.45,5661.743,5591.173
2017-05-10,5656.328,5529.137,5673.899,5529.137
2017-05-11,5504.353,5535.353,5541.354,5420.44
2017-05-12,5510.644,5544.031,5568.108,5493.293
2017-05-15,5540.892,5550.991,5565.712,5537.741
2017-05-16,5533.578,5659.751,5660.317,5508.63
2017-05-17,5659.296,5683.276,5707.214,5655.928
2017-05-18,5634.515,5651.491,5682.779,5620.929
2017-05-19,5651.171,5656.868,5671.167,5628.822
2017-05-22,5649.103,5597.745,5665.812,5571.364
2017-05-23,5586.587,5515.838,5597.8,5507.663
2017-05-24,5486.906,5536.64,5537.071,5430.849
2017-05-25,5531.177,5617.042,5626.386,5500.325
2017-05-26,5603.979,5595.726,5633.95,5592.804
2017-05-31,5649.688,5594.468,5668.847,5593.232
2017-06-01,5583.37,5522.608,5589.067,5520.754
2017-06-02,5508.246,5557.35,5566.205,5479.658
2017-06-05,5557.343,5573.891,5591.94,5557.302
2017-06-06,5563.266,5594.434,5594.608,5552.035
2017-06-07,5594.412,5691.446,5692.059,5587.929
2017-06-08,5682.449,5694.18,5698.526,5676.589
2017-06-09,5691.374,5705.992,5715.979,5674.988
2017-06-12,5691.155,5688.432,5723.148,5680.003
2017-06-13,5676.417,5751.538,5755.517,5675.224
2017-06-14,5743.259,5708.183,5754.008,5702.708
2017-06-15,5700.529,5719.972,5728.842,5688.876
2017-06-16,5712.787,5710.979,5730.083,5706.896
2017-06-19,5708.746,5751.186,5751.402,5705.554
2017-06-20,5757.491,5759.779,5777.542,5746.561
2017-06-21,5773.406,5797.459,5797.49,5748.919
2017-06-22,5799.961,5749.545,5832.006,5748.976
2017-06-23,5739.037,5775.59,5775.794,5693.847
2017-06-26,5780.267,5884.768,5885.115,5780.267
2017-06-27,5881.2,5889.86,5896.194,5857.167
2017-06-28,5875.364,5880.298,5913.875,5865.878
2017-06-29,5878.521,5906.391,5910.839,5878.521
2017-06-30,5886.601,5908.567,5914.438,5879.844
2017-07-03,5912.846,5947.784,5947.784,5903.337
2017-07-04,5942.636,5913.553,5942.696,5904.724
2017-07-05,5897.494,5941.183,5941.616,5887.055
2017-07-06,5942.896,5944.664,5958.968,5903.81
2017-07-07,5926.459,5959.425,5959.835,5915.708
2017-07-10,5952.491,5972.695,5995.561,5946.437
2017-07-11,5960.774,5901.453,5965.091,5901.453
2017-07-12,5896.12,5895.055,5915.337,5826.139
2017-07-13,5887.342,5914.282,5934.369,5883.725
2017-07-14,5912.303,5906.056,5915.989,5887.26
2017-07-17,5891.405,5712.098,5891.405,5679.203
2017-07-18,5693.739,5791.105,5791.105,5692.476
2017-07-19,5788.215,5943.016,5943.089,5782.928
2017-07-20,5935.045,5967.764,5973.151,5929.005
2017-07-21,5949.259,6001.427,6019.434,5941.375
2017-07-24,6000.049,6045.518,6076.196,5998.995
2017-07-25,6036.988,6007.66,6040.171,5975.818
2017-07-26,6010.72,6003.886,6024.418,5970.12
2017-07-27,5994.67,6011.313,6022.469,5950.702
2017-07-28,5995.966,6027.106,6034.778,5990.234
2017-07-31,6027.718,6113.356,6113.677,6021.204
2017-08-01,6102.662,6092.5,6108.708,6071.026
2017-08-02,6081.887,6067.779,6126.688,6058.532
2017-08-03,6059.979,6086.01,6096.081,6056.832
2017-08-04,6085.079,6057.011,6126.928,6054.835
2017-08-07,6054.035,6131.319,6131.491,6032.103
2017-08-08,6131.799,6120.821,6147.564,6096.975
2017-08-09,6123.368,6150.485,6151.751,6093.625
2017-08-10,6124.106,6070.167,6126.349,6027.404
2017-08-11,6021.651,5908.601,6032.08,5900.548
2017-08-14,5908.043,5991.018,5991.401,5908.043
2017-08-15,5987.124,5985.408,6004.781,5960.479
2017-08-16,5983.185,5980.237,5990.617,5942.978
2017-08-17,6001.159,6035.536,6035.757,5995.353
2017-08-18,5996.117,6049.834,6054.783,5984.474
2017-08-21,6062.683,6093.026,6094.052,6060.858
2017-08-22,6087.612,6061.92,6089.107,6044.859
2017-08-23,6044.941,5997.873,6048.881,5991.333
2017-08-24,5997.331,5963.264,6007.181,5951.399
2017-08-25,5961.291,6032.834,6037.415,5961.291
2017-08-28,6033.924,6095.243,6103.629,6033.746
2017-08-29,6095.167,6083.91,6115.763,6073.214
2017-08-30,6081.727,6125.101,6135.848,6080.693
2017-08-31,6120.106,6124.284,6127.16,6084.844
2017-09-01,6137.447,6170.181,6192.931,6135.314
2017-09-04,6181.822,6176.031,6184.516,6153.77
2017-09-05,6173.095,6152.593,6173.095,6126.243
2017-09-06,6131.74,6157.694,6164.083,6121.957
2017-09-07,6150.913,6127.603,6171.188,6125.1
2017-09-08,6130.976,6133.298,6156.912,6103.194
2017-09-11,6129.38,6176.98,6177.96,6119.96
2017-09-12,6195.271,6184.716,6227.162,6172.288
2017-09-13,6178.11,6197.623,6198.795,6166.292
2017-09-14,6195.141,6207.935,6220.569,6182.633
2017-09-15,6200.111,6170.275,6202.46,6158.432
2017-09-18,6167.309,6195.065,6198.779,6166.615
2017-09-19,6196.982,6180.625,6209.504,6160.73
2017-09-20,6176.182,6242.231,6242.516,6172.473
2017-09-21,6242.217,6182.363,6243.534,6182.217
2017-09-22,6166.186,6135.964,6166.206,6121.025
2017-09-25,6121.125,6046.17,6121.684,6042.652
2017-09-26,6041.381,6086.631,6086.642,6041.196
2017-09-27,6088.361,6120.338,6128.058,6087.306
2017-09-28,6120.671,6084.522,6121.077,6082.48
2017-09-29,6087.733,6107.01,6121.413,6087.733
2017-10-09,6179.651,6177.58,6194.282,6162.75
2017-10-10,6175.614,6183.647,6183.883,6158.176
2017-10-11,6176.398,6170.268,6182.241,6153.989
2017-10-12,6165.158,6149.166,6169.104,6106.947
2017-10-13,6153.937,6184.061,6188.243,6148.829
2017-10-16,6196.327,6134.059,6199.659,6126.466
2017-10-17,6126.425,6130.16,6154.067,6115.038
2017-10-18,6133.665,6114.364,6150.656,6104.467
2017-10-19,6104.818,6056.342,6105.766,6047.583
2017-10-20,6044.136,6098.897,6099.879,6042.622
2017-10-23,6096.935,6144.584,6144.726,6089.189
2017-10-24,6137.769,6151.888,6153.429,6121.686
2017-10-25,6150.664,6185.413,6187.622,6145.192
2017-10-26,6175.353,6199.906,6209.861,6165.939
2017-10-27,6193.365,6157.108,6204.75,6151.096
2017-10-30,6157.624,6069.685,6157.688,6019.919
2017-10-31,6059.31,6103.959,6104.411,6053.432
2017-11-01,6102.989,6096.888,6127.582,6091.462
2017-11-02,6094.594,6047.674,6094.981,6037.318
2017-11-03,6045.561,5968.153,6051.164,5940.988
2017-11-06,5962.399,6022.314,6023.684,5937.714
2017-11-07,6018.073,6057.008,6057.813,6010.711
2017-11-08,6049.163,6078.283,6104.729,6040.963
2017-11-09,6082.699,6100.048,6100.21,6065.939
2017-11-10,6093.812,6103.066,6107.849,6078.628
2017-11-13,6103.424,6148.88,6150.323,6102.453
2017-11-14,6141.86,6117.439,6146.265,6101.845
2017-11-15,6098.789,6070.319,6113.292,6053.553
2017-11-16,6062.295,6085.087,6106.132,6057.42
2017-11-17,6080.279,5965.256,6090.732,5953.512
2017-11-20,5946.303,6004.729,6005.533,5883.789
2017-11-21,5997.031,6052.346,6052.515,5988.72
2017-11-22,6063.665,6062.289,6084.54,6017.78
2017-11-23,6062.07,5936.499,6073.208,5936.081
2017-11-24,5918.494,5963.846,5975.738,5904.401
2017-11-27,5963.384,5901.976,5979.645,5893.67
2017-11-28,5897.091,5975.568,5976.303,5892.433
2017-11-29,5974.629,6023.11,6026.7,5950.516
2017-11-30,6010.384,5960.819,6013.851,5945.321
2017-12-01,5957.092,5987.56,5994.707,5948.533
2017-12-04,5983.589,5961.082,6020.284,5957.173
2017-12-05,5951.416,5858.273,5957.728,5838.506
2017-12-06,5844.178,5883.312,5884.756,5792.502
2017-12-07,5870.73,5848.656,5888.389,5845.283
2017-12-08,5834.528,5891.185,5897.665,5827.79
2017-12-11,5894.507,5956.008,5956.576,5894.507
2017-12-12,5956.098,5906.173,5956.57,5904.789
2017-12-13,5900.863,5937.814,5938.58,5889.748
2017-12-14,5932.972,5944.016,5950.116,5921.077
2017-12-15,5934.822,5901.705,5938.959,5888.956
2017-12-18,5901.352,5892.402,5919.525,5868.059
2017-12-19,5896.806,5949.161,5950.884,5896.129
2017-12-20,5948.97,5903.73,5953.42,5897.88
2017-12-21,5895.91,5946.25,5963.46,5862.91
2017-12-22,5944.57,5961.51,5977.02,5942.26
2017-12-25,5962.0,5924.99,5993.06,5911.02
2017-12-26,5919.04,5976.81,5977.95,5911.56
2017-12-27,5972.05,5960.86,6011.1,5956.51
2017-12-28,5954.25,6004.7,6018.65,5947.74
2017-12-29,6004.35,6049.79,6050.58,6004.3
2018-01-02,6061.98,6163.61,6163.61,6061.86
2018-01-03,6160.71,6210.06,6222.02,6157.73
2018-01-04,6205.56,6232.79,6240.25,6191.2
2018-01-05,6228.32,6264.51,6292.08,6212.87
2018-01-08,6263.76,6324.63,6347.85,6260.83
2018-01-09,6327.8,6315.28,6336.77,6296.01
2018-01-10,6309.66,6271.88,6314.38,6228.26
2018-01-11,6261.88,6257.51,6264.46,6217.98
2018-01-12,6252.24,6264.61,6289.77,6242.32
2018-01-15,6267.99,6169.62,6272.73,6152.3
2018-01-16,6159.38,6286.92,6287.28,6159.38
2018-01-17,6273.45,6237.92,6273.98,6208.26
2018-01-18,6223.49,6266.04,6266.04,6223.34
2018-01-19,6270.09,6276.77,6308.56,6255.69
2018-01-22,6269.82,6323.96,6324.04,6259.44
2018-01-23,6322.81,6373.25,6374.17,6320.44
2018-01-24,6371.13,6384.31,6385.73,6339.64
2018-01-25,6377.48,6387.85,6419.92,6355.23
2018-01-26,6374.02,6418.83,6431.97,6367.59
2018-01-29,6435.92,6369.97,6451.15,6348.59
2018-01-30,6355.71,6337.39,6391.56,6329.84
2018-01-31,6305.45,6281.07,6325.41,6249.39
2018-02-01,6276.96,6101.71,6295.65,6098.98
2018-02-02,6062.41,6168.77,6171.63,5970.47
2018-02-05,6103.05,6234.22,6237.08,6092.28
2018-02-06,6120.66,5957.39,6153.54,5953.55
2018-02-07,6059.76,5887.26,6077.34,5846.12
2018-02-08,5859.47,5878.16,5930.77,5829.16
2018-02-09,5708.46,5564.82,5730.05,5501.69
2018-02-12,5587.16,5659.77,5682.64,5571.96
2018-02-13,5691.44,5707.72,5766.82,5691.44
2018-02-14,5709.01,5735.09,5746.45,5679.97
2018-02-22,5790.98,5845.84,5846.16,5787.47
2018-02-23,5852.71,5885.44,5900.51,5830.35
2018-02-26,5914.16,5965.49,5970.49,5863.66
2018-02-27,5958.26,5888.4,5958.26,5880.42
2018-02-28,5853.25,5900.3,5921.49,5817.73
2018-03-01,5859.6,5926.28,5933.23,5848.51
2018-03-02,5884.49,5887.65,5912.75,5867.7
2018-03-05,5886.27,5871.27,5912.19,5850.86
2018-03-06,5885.12,5985.67,5986.45,5866.11
2018-03-07,5974.34,5927.43,5996.17,5925.91
2018-03-08,5924.96,5989.75,5990.4,5920.57
2018-03-09,5997.43,6021.61,6021.69,5970.13
2018-03-12,6036.1,6074.58,6075.42,6020.79
2018-03-13,6064.56,6025.22,6071.91,6022.36
2018-03-14,6005.75,5988.55,6017.7,5979.67
2018-03-15,5972.99,5977.18,6003.94,5939.29
2018-03-16,5978.38,5953.52,6009.68,5953.52
2018-03-19,5947.95,5917.96,5947.95,5910.39
2018-03-20,5881.83,5933.38,5939.34,5862.74
2018-03-21,5936.98,5909.54,5979.54,5894.73
2018-03-22,5911.9,5875.82,5930.74,5844.78
2018-03-23,5715.94,5629.36,5756.77,5554.3
2018-03-26,5562.42,5662.46,5662.72,5507.61
2018-03-27,5717.67,5748.57,5757.29,5703.89
2018-03-28,5679.88,5670.65,5739.95,5664.5
2018-03-29,5685.88,5750.85,5766.1,5646.41
2018-03-30,5762.15,5780.25,5788.7,5753.96
2018-04-02,5790.28,5766.86,5823.2,5765.04
2018-04-03,5698.83,5713.1,5727.68,5683.63
2018-04-04,5725.03,5676.31,5747.16,5674.28
2018-04-09,5645.09,5647.86,5677.84,5613.68
2018-04-10,5656.42,5740.78,5740.78,5652.05
2018-04-11,5756.69,5769.15,5792.08,5749.2
2018-04-12,5754.54,5729.72,5759.77,5719.61
2018-04-13,5750.84,5704.95,5761.55,5695.79
2018-04-16,5696.12,5632.33,5703.34,5599.4
2018-04-17,5637.54,5539.44,5646.77,5534.67
2018-04-18,5583.99,5585.61,5595.86,5491.17
2018-04-19,5583.5,5620.82,5626.4,5575.08
2018-04-20,5610.13,5512.85,5610.13,5502.31
2018-04-23,5515.29,5496.86,5541.93,5455.05
2018-04-24,5512.69,5607.17,5615.84,5512.69
2018-04-25,5582.48,5590.52,5603.22,5575.82
2018-04-26,5591.4,5513.68,5595.56,5510.46
2018-04-27,5535.55,5527.82,5546.54,5482.44
2018-05-02,5524.51,5536.82,5557.57,5510.74
2018-05-03,5528.74,5579.27,5583.74,5500.79
2018-05-04,5569.4,5592.04,5612.66,5563.86
2018-05-07,5600.17,5678.0,5678.79,5600.17
2018-05-08,5674.72,5707.79,5717.52,5673.12
2018-05-09,5706.35,5693.25,5720.62,5677.59
2018-05-10,5708.29,5726.55,5729.85,5694.18
2018-05-11,5734.0,5679.83,5738.64,5678.34
2018-05-14,5680.78,5688.62,5710.11,5675.71
2018-05-15,5703.94,5738.39,5739.35,5688.21
2018-05-16,5729.92,5723.51,5758.15,5717.97
2018-05-17,5725.62,5712.4,5727.95,5701.27
2018-05-18,5702.33,5733.2,5736.98,5679.34
2018-05-21,5765.02,5775.97,5788.12,5753.47
2018-05-22,5773.13,5778.91,5779.38,5739.62
2018-05-23,5768.88,5709.66,5768.88,5709.36
2018-05-24,5703.46,5683.58,5713.12,5679.61
2018-05-25,5680.32,5643.55,5689.64,5625.98
2018-05-28,5632.79,5619.74,5649.87,5587.17
2018-05-29,5612.86,5586.14,5639.98,5582.89
2018-05-30,5516.65,5426.84,5516.65,5418.61
2018-05-31,5459.8,5519.44,5521.76,5432.86
2018-06-01,5498.73,5481.41,5539.39,5456.01
2018-06-04,5488.05,5487.26,5500.67,5463.93
2018-06-05,5485.74,5550.28,5550.31,5484.25
2018-06-06,5541.32,5553.65,5562.38,5533.72
2018-06-07,5562.52,5527.25,5571.73,5525.11
2018-06-08,5518.22,5435.11,5518.26,5407.64
2018-06-11,5426.23,5421.6,5450.09,5406.69
2018-06-12,5424.78,5486.82,5490.72,5394.08
2018-06-13,5473.73,5424.8,5478.6,5421.56
2018-06-14,5406.22,5404.04,5445.64,5383.79
2018-06-15,5395.64,5342.64,5417.17,5311.76
2018-06-19,5260.37,5051.99,5270.6,4995.36
2018-06-20,5028.09,5101.75,5111.1,5011.41
2018-06-21,5093.59,5048.72,5167.15,5044.5
2018-06-22,5020.34,5098.99,5101.35,4983.22
2018-06-25,5132.22,5047.89,5145.1,5045.1
2018-06-26,4981.48,5008.98,5019.86,4934.44
2018-06-27,5010.22,4955.68,5032.02,4932.57
2018-06-28,4945.8,4895.36,4979.37,4886.23
2018-06-29,4901.94,5026.29,5026.67,4891.14
2018-07-02,5023.64,4921.7,5035.17,4889.33
2018-07-03,4931.88,4957.49,4957.59,4838.03
2018-07-04,4942.47,4894.83,4964.1,4882.89
2018-07-05,4882.45,4771.62,4897.08,4770.68
2018-07-06,4766.22,4778.4,4823.13,4679.95
2018-07-09,4791.18,4895.02,4896.02,4791.18
2018-07-10,4898.02,4938.32,4945.54,4891.4
2018-07-11,4863.39,4857.44,4878.41,4808.34
2018-07-12,4861.68,4963.35,4973.57,4861.51
2018-07-13,4965.43,4985.76,4991.93,4954.19
2018-07-16,4981.4,4971.09,4997.2,4951.97
2018-07-17,4953.28,4930.69,4953.28,4886.05
2018-07-18,4929.28,4916.74,4966.23,4915.55
2018-07-19,4918.77,4899.38,4945.03,4882.77
2018-07-20,4890.01,4956.53,4965.53,4853.22
2018-07-23,4925.02,5016.12,5016.39,4909.32
2018-07-24,5032.96,5118.31,5133.59,5032.96
2018-07-25,5114.17,5125.93,5140.56,5095.22
2018-07-26,5125.23,5100.66,5141.24,5086.52
2018-07-27,5101.61,5096.68,5122.51,5073.48
2018-07-30,5094.94,5071.17,5132.43,5050.23
2018-07-31,5074.09,5087.05,5098.57,5052.76
2018-08-01,5099.8,5008.73,5126.22,5008.53
2018-08-02,4995.69,4924.03,4995.69,4820.76
2018-08-03,4912.74,4882.38,4950.43,4882.38
2018-08-06,4872.13,4781.35,4893.67,4758.35
2018-08-07,4794.4,4921.12,4921.12,4758.99
2018-08-08,4908.03,4870.16,4928.96,4864.94
2018-08-09,4850.87,4959.6,4980.87,4845.48
2018-08-10,4952.12,4964.29,4986.47,4931.51
2018-08-13,4913.33,4972.37,4973.4,4889.55
2018-08-14,4965.22,4956.7,4983.15,4938.23
2018-08-15,4953.14,4852.23,4955.83,4850.9
2018-08-16,4801.36,4802.86,4855.0,4763.88
2018-08-17,4839.04,4743.24,4854.5,4734.42
2018-08-20,4738.54,4771.88,4771.88,4687.81
2018-08-21,4768.217,4825.169,4835.206,4755.777
2018-08-22,4816.752,4794.773,4824.7,4785.521
2018-08-23,4791.24,4795.17,4817.05,4755.71
2018-08-24,4780.53,4784.45,4811.42,4762.58
2018-08-27,4790.7,4877.97,4877.97,4790.7
2018-08-28,4879.62,4875.58,4887.33,4861.35
2018-08-29,4869.05,4845.18,4877.42,4838.44
2018-08-30,4841.7,4782.41,4860.03,4779.67
2018-08-31,4769.68,4751.99,4783.19,4732.85
2018-09-03,4740.93,4737.19,4740.93,4679.17
2018-09-04,4738.08,4780.64,4791.16,4723.62
2018-09-05,4767.89,4699.33,4768.16,4699.25
2018-09-06,4689.18,4665.13,4722.44,4653.25
2018-09-07,4675.71,4685.8,4737.22,4659.41
2018-09-10,4685.1,4618.47,4690.16,4616.73
2018-09-11,4610.1,4572.94,4619.15,4552.84
2018-09-12,4572.65,4568.07,4592.7,4552.33
