,open,close,high,low
2018-05-31,7037.68,7135.47,7143.57,7029.62
2018-06-01,7113.0,7104.95,7154.25,7081.36
2018-06-04,7144.34,7222.08,7231.07,7135.82
2018-06-05,7225.69,7252.25,7259.71,7181.69
2018-06-06,7242.88,7218.91,7242.88,7203.2
2018-06-07,7227.4,7223.07,7279.52,7218.41
2018-06-08,7193.97,7115.55,7198.97,7086.21
2018-06-11,7098.57,7156.13,7167.59,7074.37
2018-06-12,7159.33,7224.96,7239.7,7134.19
2018-06-13,7210.25,7199.51,7230.99,7184.15
2018-06-14,7179.2,7199.51,7256.46,7173.13
2018-06-15,7180.61,7225.45,7249.58,7179.01
2018-06-19,7146.6,7072.84,7169.81,6999.26
2018-06-20,7037.61,7040.13,7068.6,6966.66
2018-06-21,7040.7,6998.37,7118.81,6988.26
2018-06-22,6957.36,6988.37,6989.17,6923.41
2018-06-25,7013.76,6853.83,7020.3,6851.36
2018-06-26,6790.71,6748.87,6793.64,6653.9
2018-06-27,6734.89,6621.55,6768.66,6580.54
2018-06-28,6568.66,6558.64,6651.32,6539.61
2018-06-29,6580.79,6699.56,6700.62,6572.65
2018-07-02,6679.03,6428.62,6679.03,6396.94
2018-07-03,6440.47,6447.71,6451.76,6298.07
2018-07-04,6429.39,6390.21,6488.13,6380.88
2018-07-05,6400.24,6416.02,6458.19,6343.5
2018-07-06,6420.39,6466.38,6516.46,6340.4
2018-07-09,6491.04,6656.64,6657.91,6490.45
2018-07-10,6669.65,6652.1,6672.53,6590.04
2018-07-11,6517.83,6544.16,6570.3,6489.9
2018-07-12,6521.81,6636.4,6671.02,6521.81
2018-07-13,6650.8,6624.02,6651.09,6602.41
2018-07-16,6605.69,6535.17,6632.26,6511.06
2018-07-17,6514.12,6492.43,6520.48,6447.78
2018-07-18,6510.1,6464.87,6558.65,6462.36
2018-07-19,6497.11,6488.44,6549.04,6468.3
2018-07-20,6479.19,6669.22,6705.96,6441.29
2018-07-23,6643.73,6782.22,6798.7,6631.08
2018-07-24,6804.09,6873.91,6940.16,6804.09
2018-07-25,6904.36,6872.9,6905.22,6837.51
2018-07-26,6889.72,6807.95,6918.06,6792.36
2018-07-27,6802.76,6773.82,6822.28,6757.31
2018-07-30,6777.99,6840.19,6882.49,6776.31
2018-07-31,6832.77,6849.57,6873.85,6779.99
2018-08-01,6876.16,6702.08,6912.01,6699.8
2018-08-02,6680.31,6561.86,6687.29,6490.12
2018-08-03,6558.21,6493.26,6597.74,6493.26
2018-08-06,6501.78,6474.78,6589.83,6446.71
2018-08-07,6500.6,6670.22,6670.24,6484.39
2018-08-08,6658.61,6582.49,6670.72,6579.49
2018-08-09,6556.11,6718.27,6737.34,6546.05
2018-08-10,6720.47,6699.84,6750.47,6662.19
2018-08-13,6636.56,6631.95,6645.44,6540.81
2018-08-14,6624.6,6595.53,6631.4,6559.55
2018-08-15,6591.95,6452.25,6591.96,6440.73
2018-08-16,6374.41,6430.47,6500.48,6345.26
2018-08-17,6483.09,6363.46,6493.92,6356.6
2018-08-20,6391.34,6455.19,6455.19,6354.35
2018-08-21,6463.953,6552.946,6579.98,6462.026
2018-08-22,6577.912,6543.556,6577.942,6523.599
2018-08-23,6539.33,6555.58,6597.54,6490.98
2018-08-24,6529.27,6597.16,6652.52,6507.11
2018-08-27,6631.04,6725.22,6725.22,6621.43
2018-08-28,6730.84,6714.46,6754.72,6691.4
2018-08-29,6694.45,6683.59,6720.25,6666.29
2018-08-30,6689.76,6629.8,6724.82,6628.27
2018-08-31,6609.18,6637.44,6686.25,6586.23
2018-09-03,6615.15,6608.54,6630.36,6568.98
2018-09-04,6616.26,6700.4,6718.66,6575.96
2018-09-05,6667.19,6544.16,6680.19,6544.16
2018-09-06,6523.25,6480.58,6569.2,6466.54
2018-09-07,6507.47,6539.7,6592.92,6485.86
2018-09-10,6526.92,6493.28,6550.06,6485.87
2018-09-11,6488.45,6443.59,6508.42,6416.82
2018-09-12,6420.66,6412.56,6454.06,6378.41
